2025-05-06 20:26:16 [main] INFO  ru.sdmitriy612.server.Server - Server started
2025-05-09 23:56:19 [ForkJoinPool-1-worker-5] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 23:56:19 [ForkJoinPool-1-worker-2] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 23:56:19 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:19 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-09 23:56:19 [ForkJoinPool-1-worker-3] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 23:56:19 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-09 23:56:19 [ForkJoinPool-1-worker-1] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-09 23:56:19 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:19 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-09 23:56:19 [ForkJoinPool-1-worker-2] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-09 23:56:19 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:19 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:19 [ForkJoinPool-1-worker-1] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:19 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:19 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-09 23:56:19 [ForkJoinPool-1-worker-7] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-09 23:56:19 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:19 [ForkJoinPool-1-worker-2] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:19 [ForkJoinPool-1-worker-7] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-09 23:56:20 [ForkJoinPool-1-worker-6] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Flat
ID: 6
Name: f
CreationDate: 2025-05-09T21:39:59.402422
Coordinates: (2,000000; 1)
Area: 1,000000
NumberOfRooms: 1
Furnish: null
View: null
Transport: null
House: null

Flat
ID: 7
Name: scriptflat
CreationDate: 2025-05-09T21:46:24.251565
Coordinates: (99,000000; 99)
Area: 12,000000
NumberOfRooms: 11
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housescript
HouseYear: 2000
HouseNumberOfLifts: 1


Flat
ID: 1
Name: flat
CreationDate: 2025-05-09T20:04:59.229943
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


Flat
ID: 2
Name: flat
CreationDate: 2025-05-09T20:04:59.308712
Coordinates: (2,000000; 0)
Area: 100,000000
NumberOfRooms: 20
Furnish: FINE
View: BAD
Transport: FEW
HouseName: housename
HouseYear: 2010
HouseNumberOfLifts: 2


Flat
ID: 4
Name: flat
CreationDate: 2025-05-09T20:38:07.054819
Coordinates: (0,000000; 0)
Area: 20,000000
NumberOfRooms: 2
Furnish: null
View: null
Transport: null
House: null

Flat
ID: 5
Name: FFFFFFFFFF
CreationDate: 2025-05-09T21:19:37.782639
Coordinates: (100,000000; 9)
Area: 1000,000000
NumberOfRooms: 2
Furnish: NONE
View: PARK
Transport: null
House: null

, responseType=FINAL]
2025-05-09 23:56:20 [ForkJoinPool-1-worker-6] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-8] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-3] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-4] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-9] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] INFO  ru.sdmitriy612.server.handling.Processor - Server started process data from client. Data: Request[commandName=/signin, args=[], userAuthorization=null, builder=null]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] INFO  ru.sdmitriy612.server.handling.InputHandler - Server processed data. Response: Response[message=Login or password is incorrect, responseType=AUTHORIZE]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-9] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] INFO  ru.sdmitriy612.server.handling.InputHandler - Server sent response to client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-4] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-3] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-8] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-9] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-9] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-4] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-10] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-4] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-3] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-9] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-10] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-5] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-8] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
	at ru.sdmitriy612.server.UDPServer.lambda$run$0(UDPServer.java:60) ~[main/:?]
	at java.base/java.util.concurrent.ForkJoinTask$AdaptedRunnableAction.exec(ForkJoinTask.java:1375) [?:?]
	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
2025-05-10 00:00:12 [ForkJoinPool-1-worker-3] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-1] ERROR ru.sdmitriy612.server.handling.InputHandler - Reading object error: null
2025-05-10 00:00:12 [ForkJoinPool-1-worker-8] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-11] INFO  ru.sdmitriy612.server.handling.InputHandler - Server received data from client
2025-05-10 00:00:12 [ForkJoinPool-1-worker-9] ERROR ru.sdmitriy612.server.UDPServer - Error handling data
java.io.IOException: Cannot read object from client: null
	at ru.sdmitriy612.server.handling.InputHandler.handleData(InputHandler.java:59) ~[main/:?]
